Ride_ID,Tourist_Place,City,State,Ride_Type,Vehicle_Category,Vehicle_Model,Seating_Capacity,Price,Currency,Booking_Type,Duration_Hours,Distance_Covered_km,Hotel_Pickup,Hotel_Drop,Pickup_Location_Type,Drop_Location_Type,Extra_Km_Charge,Extra_Hour_Charge,Fuel_Included,Driver_Included,Driver_Rating,Ride_Rating,Availability,Estimated_Arrival,Cancellation,Amenities,Driver_Languages,Verified,Charging_Port,Music_System,WiFi,Child_Seat
RB01000,Budhha Smriti Park,Patna,Bihar,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,7565,INR,Round Trip,2.9,11,Yes,Yes,Hotel,Hotel,16.6,155,No,Yes,4.8,3.4,Available in 10 mins,17 mins,Free cancellation up to 6 hours before pickup,None,"Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB01001,Budhha Smriti Park,Patna,Bihar,SUV,Premium,Hyundai Creta,7,7395,INR,Full Day Rental,8,52.6,No,No,Hotel,Airport,21.9,175,Yes,Yes,5,3.1,Available Now,14 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB01002,Budhha Smriti Park,Patna,Bihar,Auto,Premium,Bajaj RE Electric Auto,3,830,INR,One Way,3,33.4,No,Yes,Airport,Tourist Place,11.6,195,Yes,Yes,4.7,4.6,Available Now,9 mins,Free cancellation up to 1 hour before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB01003,Kingdom of Dreams,Gurugram,Haryana,Bike,Premium,KTM Duke 200,2,1535,INR,Round Trip,2.8,28.5,No,Yes,Anywhere in City,Tourist Place,17,275,Yes,Yes,4.7,3.2,Available in 20 mins,13 mins,Non-refundable,Bottled Water,Regional Language,Yes,No,No,No,No
RB01004,Kingdom of Dreams,Gurugram,Haryana,Bike,Economy,Bajaj Platina,2,680,INR,One Way,0.7,41.9,Yes,Yes,Hotel,Hotel,13.9,305,Yes,No,2.9,4.4,Scheduled Only,27 mins,Free cancellation up to 24 hours before pickup,Bottled Water,N/A,No,No,No,No,No
RB01005,Kingdom of Dreams,Gurugram,Haryana,SUV,Economy,Chevrolet Tavera,7,3080,INR,Round Trip,5.1,7.5,No,Yes,Hotel,Hotel,10.4,260,Yes,Yes,4.8,3.6,Available Now,12 mins,50% refund if cancelled within 6 hours of pickup,Bottled Water,"Hindi, English, Regional Language",Yes,No,Yes,No,No
RB01006,Kingdom of Dreams,Gurugram,Haryana,Cab,Premium,Hyundai Verna,4,5940,INR,Full Day Rental,12,90.4,No,Yes,Hotel,Hotel,21.6,290,Yes,Yes,4.6,3.1,Available Now,11 mins,Free cancellation up to 24 hours before pickup,"Umbrella, Bottled Water",English,Yes,No,Yes,Yes,Yes
RB01007,Ambience Mall,Gurugram,Haryana,Tempo Traveller,Luxury,Force Urbania Luxury Van,13,15295,INR,Round Trip,3.7,44.6,Yes,No,Hotel,Airport,27.1,180,Yes,Yes,4.7,3.8,Available Now,7 mins,Free cancellation up to 24 hours before pickup,First Aid Kit,Hindi,Yes,Yes,No,No,No
RB01008,Ambience Mall,Gurugram,Haryana,Jeep,Premium,Mahindra Thar LX 4x4,5,2960,INR,One Way,2.1,18.1,Yes,Yes,Hotel,Tourist Place,9.2,190,Yes,Yes,3.9,3.4,Available in 10 mins,17 mins,Free cancellation up to 6 hours before pickup,None,Regional Language,Yes,No,Yes,No,No
RB01009,Ambience Mall,Gurugram,Haryana,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,7665,INR,Round Trip,5.3,28.7,No,Yes,Hotel,Hotel,18.2,345,Yes,Yes,4.4,3.4,Available Now,9 mins,Non-refundable,First Aid Kit,"Hindi, English",Yes,Yes,Yes,No,No
RB01010,Ambience Mall,Gurugram,Haryana,Cab,Economy,Maruti Suzuki Dzire,4,2635,INR,Round Trip,4.5,31.5,Yes,No,Hotel,Tourist Place,9.4,150,No,Yes,4,4.7,Available Now,28 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,Regional Language,No,No,Yes,No,No
RB01011,DLF CyberHub,Gurugram,Haryana,Auto,Premium,Bajaj RE Electric Auto,3,730,INR,Round Trip,2.2,5.7,Yes,Yes,Hotel,Airport,18.8,165,No,Yes,3.9,3.5,Available in 20 mins,22 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB01012,DLF CyberHub,Gurugram,Haryana,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,2990,INR,One Way,1.2,27,Yes,No,Anywhere in City,Airport,19.3,85,Yes,Yes,3.1,3.8,Available in 20 mins,17 mins,Free cancellation up to 24 hours before pickup,Sanitized Vehicle,"Hindi, English",No,Yes,No,No,No
RB01013,DLF CyberHub,Gurugram,Haryana,SUV,Premium,Toyota Innova Crysta,7,2300,INR,One Way,3,12,No,Yes,Airport,Hotel,18.3,270,Yes,Yes,3.5,3.4,Scheduled Only,11 mins,Free cancellation up to 1 hour before pickup,Bottled Water,"Hindi, English",No,Yes,Yes,No,No
RB01014,DLF CyberHub,Gurugram,Haryana,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,2830,INR,One Way,2.6,6.7,No,No,Anywhere in City,Hotel,18.3,140,Yes,Yes,2.5,3.9,Available Now,14 mins,Non-refundable,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",No,Yes,Yes,No,No
RB01015,Gurudwara Bangla Sahib,New Delhi,Delhi,Bike,Economy,Hero Splendor Plus,2,965,INR,Round Trip,4.6,3.5,No,No,Hotel,Hotel,15.6,335,No,No,4.5,4.2,Available in 10 mins,28 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water",N/A,Yes,No,No,No,No
RB01016,Gurudwara Bangla Sahib,New Delhi,Delhi,SUV,Economy,Chevrolet Tavera,7,7095,INR,Full Day Rental,8,123.5,Yes,No,Railway Station,Tourist Place,9.5,340,Yes,Yes,3.2,3.5,Available in 10 mins,23 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",No,No,No,No,No
RB01017,Gurudwara Bangla Sahib,New Delhi,Delhi,Bike,Luxury,Harley-Davidson X440,2,4680,INR,Full Day Rental,8,42.9,Yes,No,Airport,Tourist Place,18.7,345,Yes,No,4.7,4.3,Scheduled Only,9 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water",N/A,Yes,No,No,No,No
RB01018,Gurudwara Bangla Sahib,New Delhi,Delhi,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,8930,INR,Round Trip,4.9,24.3,No,No,Railway Station,Airport,19.9,250,No,Yes,4.3,4.3,Available in 20 mins,24 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,Regional Language,Yes,Yes,No,No,No
RB01019,Kedarnath,Kedarnath,Uttarakhand,Bike,Luxury,Harley-Davidson X440,2,1095,INR,One Way,1.9,18.3,No,Yes,Hotel,Airport,10.1,115,Yes,No,4.5,4.5,Scheduled Only,11 mins,Non-refundable,First Aid Kit,N/A,Yes,No,No,No,No
RB01020,Kedarnath,Kedarnath,Uttarakhand,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,12595,INR,Full Day Rental,12,147.5,Yes,Yes,Railway Station,Airport,17.6,270,No,Yes,5,4.9,Available Now,6 mins,50% refund if cancelled within 6 hours of pickup,"Umbrella, Bottled Water",English,Yes,No,No,No,No
RB01021,Kedarnath,Kedarnath,Uttarakhand,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,11400,INR,Round Trip,2,44.4,Yes,Yes,Hotel,Tourist Place,23.5,190,No,Yes,4.5,4.9,Available Now,22 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, Hand Sanitizer",English,Yes,No,No,Yes,No
RB01022,DLF Mall of India,Noida,Uttar Pradesh,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,19150,INR,Full Day Rental,12,146.9,No,No,Airport,Hotel,28.5,140,Yes,Yes,4.4,4.4,Scheduled Only,22 mins,Free cancellation up to 24 hours before pickup,"Sanitized Vehicle, First Aid Kit",Regional Language,Yes,No,Yes,Yes,No
RB01023,DLF Mall of India,Noida,Uttar Pradesh,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,3695,INR,One Way,2.4,20.2,Yes,No,Anywhere in City,Hotel,27.8,250,No,Yes,2.8,3.5,Available Now,24 mins,Non-refundable,First Aid Kit,"Hindi, English",No,Yes,Yes,No,No
RB01024,DLF Mall of India,Noida,Uttar Pradesh,SUV,Premium,Hyundai Creta,7,3485,INR,Round Trip,3,3.6,Yes,Yes,Railway Station,Hotel,21.4,225,No,Yes,4.3,4.8,Available in 10 mins,14 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,"Hindi, English",Yes,Yes,Yes,No,No
RB01025,DLF Mall of India,Noida,Uttar Pradesh,SUV,Luxury,Ford Endeavour,7,7435,INR,Round Trip,4.7,13.8,No,No,Hotel,Hotel,9.3,290,Yes,Yes,4.1,4.4,Available Now,12 mins,Free cancellation up to 6 hours before pickup,"Reading Light, Bottled Water","Hindi, English",Yes,Yes,Yes,No,No
RB01026,The Grand Venice Mall,Greater Noida,Uttar Pradesh,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,14165,INR,Full Day Rental,12,92.7,Yes,Yes,Railway Station,Tourist Place,34.1,205,Yes,Yes,4.7,3.8,Available Now,8 mins,Free cancellation up to 24 hours before pickup,First Aid Kit,Regional Language,Yes,Yes,Yes,No,No
RB01027,The Grand Venice Mall,Greater Noida,Uttar Pradesh,Bike,Premium,Bajaj Dominar 400,2,7180,INR,Full Day Rental,10,144.7,Yes,No,Anywhere in City,Airport,13.4,175,Yes,No,4.7,4.4,Available Now,4 mins,Non-refundable,First Aid Kit,N/A,Yes,No,No,No,No
RB01028,The Grand Venice Mall,Greater Noida,Uttar Pradesh,SUV,Premium,Hyundai Creta,7,2860,INR,One Way,1.5,43.4,Yes,No,Railway Station,Airport,22.5,135,Yes,Yes,3.9,4.9,Available Now,25 mins,Free cancellation up to 6 hours before pickup,Sanitized Vehicle,"Hindi, English, Regional Language",Yes,No,Yes,No,No
RB01029,The Grand Venice Mall,Greater Noida,Uttar Pradesh,SUV,Premium,Toyota Innova Crysta,7,4040,INR,Round Trip,4.1,31.7,No,No,Railway Station,Airport,13.9,130,Yes,Yes,4.5,4.1,Available in 10 mins,19 mins,Non-refundable,"Bottled Water, First Aid Kit",Hindi,Yes,Yes,Yes,No,No
RB01030,Wonderla Amusement Park,Bengaluru,Karnataka,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,5440,INR,Round Trip,4.7,16.9,Yes,Yes,Railway Station,Airport,25.8,150,Yes,Yes,4,3.1,Available in 10 mins,15 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water",English,Yes,Yes,Yes,No,No
RB01031,Wonderla Amusement Park,Bengaluru,Karnataka,Bike,Economy,Hero Splendor Plus,2,3305,INR,Full Day Rental,8,69.9,No,No,Airport,Airport,10,195,Yes,No,4.8,4.7,Scheduled Only,9 mins,Free cancellation up to 1 hour before pickup,"Sanitized Vehicle, First Aid Kit",N/A,Yes,No,No,No,No
RB01032,Wonderla Amusement Park,Bengaluru,Karnataka,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,15280,INR,Full Day Rental,8,114.4,No,No,Hotel,Hotel,22.8,200,Yes,Yes,3.8,3.6,Available in 20 mins,19 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, Hand Sanitizer",Regional Language,Yes,No,Yes,No,No
RB01033,Nandankanan Zoological Park,Bhubaneswar,Odisha,Bike,Economy,TVS Sport,2,385,INR,One Way,0.8,15.4,No,No,Hotel,Airport,20.2,135,Yes,Yes,4,4.4,Available in 10 mins,23 mins,Free cancellation up to 6 hours before pickup,Bottled Water,Regional Language,Yes,No,No,No,No
RB01034,Nandankanan Zoological Park,Bhubaneswar,Odisha,Tempo Traveller,Luxury,Force Urbania Luxury Van,13,26930,INR,Full Day Rental,10,73.5,No,No,Anywhere in City,Hotel,33.8,280,Yes,Yes,3.9,3.2,Available in 20 mins,26 mins,Free cancellation up to 24 hours before pickup,"Umbrella, Bottled Water",Regional Language,Yes,Yes,Yes,Yes,No
RB01035,Nandankanan Zoological Park,Bhubaneswar,Odisha,Auto,Economy,Bajaj RE Compact Auto,3,825,INR,One Way,1.2,44.3,No,Yes,Anywhere in City,Hotel,22.2,195,No,Yes,3,3.3,Available Now,30 mins,Free cancellation up to 24 hours before pickup,"Umbrella, Bottled Water",Regional Language,No,No,No,No,No
RB01036,Orion Mall,Bengaluru,Karnataka,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,11380,INR,Full Day Rental,10,84.7,Yes,Yes,Airport,Tourist Place,34.8,295,Yes,Yes,4.7,3.8,Available in 10 mins,16 mins,50% refund if cancelled within 6 hours of pickup,"Umbrella, Bottled Water",Hindi,Yes,Yes,Yes,No,No
RB01037,Orion Mall,Bengaluru,Karnataka,Tempo Traveller,Luxury,Force Urbania Luxury Van,13,8235,INR,One Way,0.8,36.5,Yes,Yes,Airport,Tourist Place,29.2,240,Yes,Yes,4.4,3.9,Available Now,6 mins,Free cancellation up to 6 hours before pickup,None,"Hindi, English, Regional Language",Yes,No,Yes,No,No
RB01038,Orion Mall,Bengaluru,Karnataka,Tempo Traveller,Luxury,Force Urbania Luxury Van,13,23825,INR,Full Day Rental,12,67.1,Yes,No,Hotel,Airport,33.1,170,Yes,Yes,4.7,3.4,Scheduled Only,25 mins,Free cancellation up to 6 hours before pickup,None,Regional Language,Yes,No,Yes,No,No
RB01039,Inorbit Mall Cyberabad,Hyderabad,Telangana,Bike,Premium,Bajaj Dominar 400,2,1940,INR,Round Trip,5.9,35.6,Yes,Yes,Anywhere in City,Hotel,16.4,155,Yes,No,3.7,3.6,Available in 20 mins,12 mins,Non-refundable,"Bottled Water, First Aid Kit",N/A,No,No,No,No,No
RB01040,Inorbit Mall Cyberabad,Hyderabad,Telangana,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,11885,INR,Full Day Rental,10,86.9,Yes,No,Anywhere in City,Tourist Place,34.9,110,Yes,Yes,3.7,3.7,Available Now,8 mins,Free cancellation up to 6 hours before pickup,None,Regional Language,No,No,Yes,No,No
RB01041,Inorbit Mall Cyberabad,Hyderabad,Telangana,Jeep,Premium,Mahindra Scorpio-N,5,5385,INR,Round Trip,3.3,24.3,No,No,Hotel,Tourist Place,16.1,165,No,Yes,3.7,4.7,Available in 10 mins,3 mins,Non-refundable,"Bottled Water, Hand Sanitizer","Hindi, English",No,Yes,Yes,No,No
RB01042,Inorbit Mall Cyberabad,Hyderabad,Telangana,Bike,Premium,KTM Duke 200,2,4110,INR,Full Day Rental,10,98.8,No,No,Hotel,Hotel,23.4,190,Yes,No,3.1,3.1,Available in 10 mins,9 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,N/A,No,No,No,No,No
RB01043,Jama Masjid,New Delhi,Delhi,Jeep,Economy,Force Gurkha,4,7995,INR,Full Day Rental,10,113.8,No,Yes,Airport,Hotel,24.5,145,Yes,Yes,4.3,3.7,Available Now,20 mins,Free cancellation up to 24 hours before pickup,"Umbrella, Bottled Water",Regional Language,Yes,Yes,Yes,No,No
RB01044,Jama Masjid,New Delhi,Delhi,Auto,Economy,Piaggio Ape Auto,3,755,INR,Round Trip,3.7,6.1,No,No,Anywhere in City,Hotel,21,110,Yes,Yes,3.5,3.3,Available Now,28 mins,Non-refundable,"Umbrella, Bottled Water",Hindi,No,No,Yes,No,No
RB01045,Jama Masjid,New Delhi,Delhi,Auto,Premium,Bajaj RE Electric Auto,3,4210,INR,Full Day Rental,8,118.1,No,Yes,Hotel,Tourist Place,14.3,165,No,Yes,3.9,3.4,Available in 20 mins,15 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water","Hindi, English",Yes,No,Yes,No,No
RB01046,Jama Masjid,New Delhi,Delhi,SUV,Economy,Maruti Suzuki Ertiga,7,3090,INR,Round Trip,5.9,20.2,No,Yes,Hotel,Airport,11,280,Yes,Yes,4.7,4.9,Scheduled Only,30 mins,Free cancellation up to 6 hours before pickup,Bottled Water,English,Yes,No,Yes,No,Yes
RB01047,Buddh International Circuit,Greater Noida,Uttar Pradesh,Cab,Economy,Hyundai Xcent,4,4860,INR,Full Day Rental,12,44.1,Yes,No,Hotel,Hotel,8.7,135,No,Yes,4.5,3.9,Scheduled Only,30 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer","Hindi, English",Yes,Yes,Yes,No,No
RB01048,Buddh International Circuit,Greater Noida,Uttar Pradesh,Auto,Premium,Bajaj RE Electric Auto,3,5430,INR,Full Day Rental,12,105.6,Yes,Yes,Railway Station,Hotel,8.4,105,Yes,Yes,4.8,3.3,Available in 10 mins,18 mins,Free cancellation up to 24 hours before pickup,"Reading Light, Bottled Water","Hindi, English",Yes,No,Yes,No,No
RB01049,Buddh International Circuit,Greater Noida,Uttar Pradesh,SUV,Economy,Chevrolet Tavera,7,6980,INR,Full Day Rental,12,75.7,Yes,Yes,Anywhere in City,Hotel,10.6,265,Yes,Yes,4.7,5,Available in 10 mins,15 mins,Free cancellation up to 6 hours before pickup,None,Hindi,Yes,No,Yes,No,No
RB01050,Phoenix Palassio,Lucknow,Uttar Pradesh,Bike,Economy,Bajaj Platina,2,1065,INR,Round Trip,5.4,20.2,No,No,Anywhere in City,Hotel,19.8,150,No,No,4.1,3.9,Available in 20 mins,17 mins,Non-refundable,None,N/A,Yes,No,No,No,No
RB01051,Phoenix Palassio,Lucknow,Uttar Pradesh,Cab,Economy,Maruti Suzuki WagonR,4,5335,INR,Full Day Rental,10,106.7,Yes,No,Hotel,Hotel,23.4,220,Yes,Yes,2.8,3.3,Available Now,3 mins,Free cancellation up to 6 hours before pickup,Sanitized Vehicle,"Hindi, English, Regional Language",No,No,Yes,No,No
RB01052,Phoenix Palassio,Lucknow,Uttar Pradesh,Jeep,Economy,Force Gurkha,4,1690,INR,One Way,1,3.1,Yes,No,Anywhere in City,Airport,20.2,225,Yes,Yes,4.6,3.8,Available in 20 mins,17 mins,Free cancellation up to 6 hours before pickup,"Umbrella, Bottled Water",Hindi,Yes,Yes,Yes,No,Yes
RB01053,LuLu International Shopping Mall,Kochi,Kerala,Auto,Premium,Mahindra Treo Auto,3,980,INR,One Way,2.2,44.3,Yes,Yes,Railway Station,Airport,8.3,200,No,Yes,3.8,4.6,Scheduled Only,17 mins,Free cancellation up to 1 hour before pickup,"Umbrella, Bottled Water",English,Yes,No,Yes,No,No
RB01054,LuLu International Shopping Mall,Kochi,Kerala,SUV,Economy,Mahindra Bolero,7,1810,INR,One Way,1.1,15,No,No,Airport,Airport,23.5,190,Yes,Yes,3.9,4.9,Available Now,2 mins,Free cancellation up to 1 hour before pickup,"Reading Light, Bottled Water",Hindi,Yes,No,Yes,No,No
RB01055,LuLu International Shopping Mall,Kochi,Kerala,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,5990,INR,Round Trip,4.3,30.9,Yes,Yes,Hotel,Hotel,34.8,125,No,Yes,4.9,3.9,Scheduled Only,23 mins,50% refund if cancelled within 6 hours of pickup,First Aid Kit,"Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB01056,Rail Museum,New Delhi,Delhi,Jeep,Economy,Force Gurkha,4,8295,INR,Full Day Rental,12,114.6,Yes,No,Hotel,Tourist Place,12.8,175,No,Yes,3.8,4.7,Available Now,30 mins,Free cancellation up to 24 hours before pickup,First Aid Kit,"Hindi, English",Yes,No,No,No,No
RB01057,Rail Museum,New Delhi,Delhi,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,12010,INR,Round Trip,5,25.4,No,No,Anywhere in City,Hotel,31.2,205,Yes,Yes,4.2,4.2,Scheduled Only,18 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, Hand Sanitizer",Regional Language,Yes,Yes,Yes,No,No
RB01058,Rail Museum,New Delhi,Delhi,Jeep,Economy,Mahindra Thar (Base),4,6010,INR,Full Day Rental,10,79.1,No,Yes,Airport,Tourist Place,14.4,145,Yes,Yes,4.5,4.8,Available Now,24 mins,Free cancellation up to 1 hour before pickup,None,Regional Language,Yes,No,No,No,No
RB01059,Rail Museum,New Delhi,Delhi,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,12455,INR,Full Day Rental,8,64.5,Yes,Yes,Hotel,Airport,24.1,270,Yes,Yes,4.8,4.8,Available Now,30 mins,Free cancellation up to 24 hours before pickup,Sanitized Vehicle,"Hindi, English",Yes,Yes,Yes,No,No
RB01060,Living Root Bridge,Cherrapunji,Meghalaya,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,6945,INR,Round Trip,2.7,26,Yes,Yes,Hotel,Tourist Place,24.4,265,Yes,Yes,4.3,3,Available in 10 mins,20 mins,Free cancellation up to 24 hours before pickup,"Reading Light, Bottled Water",Hindi,Yes,Yes,Yes,No,No
RB01061,Living Root Bridge,Cherrapunji,Meghalaya,Jeep,Economy,Force Gurkha,4,1970,INR,One Way,1.7,22.2,Yes,Yes,Anywhere in City,Tourist Place,22.7,305,Yes,Yes,4.6,4.2,Available Now,18 mins,Non-refundable,"Reading Light, Bottled Water",Regional Language,Yes,Yes,Yes,No,Yes
RB01062,Living Root Bridge,Cherrapunji,Meghalaya,SUV,Economy,Maruti Suzuki Ertiga,7,1730,INR,One Way,2.8,41.6,Yes,No,Hotel,Airport,13.6,245,Yes,Yes,4.6,5,Available Now,8 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit",English,Yes,Yes,Yes,No,Yes
RB01063,Akshardham,Gandhinagar,Gujarat,Bike,Economy,Hero Splendor Plus,2,1420,INR,Round Trip,4.7,33.2,No,No,Anywhere in City,Hotel,20,270,Yes,No,3.9,4.3,Available in 20 mins,21 mins,50% refund if cancelled within 6 hours of pickup,None,N/A,No,No,No,No,No
RB01064,Akshardham,Gandhinagar,Gujarat,Cab,Economy,Maruti Suzuki Dzire,4,1205,INR,One Way,1.6,32.7,No,Yes,Anywhere in City,Hotel,17.1,250,Yes,Yes,4.8,3.8,Available Now,27 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,Hindi,Yes,Yes,Yes,No,No
RB01065,Akshardham,Gandhinagar,Gujarat,Jeep,Economy,Mahindra Thar (Base),4,4125,INR,Round Trip,3.3,20.5,No,No,Anywhere in City,Hotel,14,170,No,Yes,4.9,4.3,Available Now,23 mins,Free cancellation up to 6 hours before pickup,Sanitized Vehicle,Regional Language,Yes,Yes,No,No,No
RB01066,Agra Fort,Agra,Uttar Pradesh,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,18540,INR,Full Day Rental,12,70,Yes,Yes,Railway Station,Tourist Place,32.7,170,Yes,Yes,4.1,3.3,Available Now,19 mins,Free cancellation up to 6 hours before pickup,"Reading Light, Bottled Water",Hindi,Yes,No,No,Yes,No
RB01067,Agra Fort,Agra,Uttar Pradesh,Auto,Premium,Mahindra Treo Auto,3,4215,INR,Full Day Rental,10,88,No,No,Airport,Tourist Place,24.1,270,No,Yes,4,4.5,Available Now,25 mins,Free cancellation up to 24 hours before pickup,Sanitized Vehicle,Hindi,Yes,No,Yes,No,No
RB01068,Agra Fort,Agra,Uttar Pradesh,Auto,Economy,Bajaj RE Compact Auto,3,1950,INR,Full Day Rental,8,40.8,No,No,Anywhere in City,Hotel,13.8,195,Yes,Yes,4.8,4,Available Now,3 mins,50% refund if cancelled within 6 hours of pickup,"Umbrella, Bottled Water",English,Yes,No,Yes,No,No
RB01069,Agra Fort,Agra,Uttar Pradesh,SUV,Economy,Maruti Suzuki Ertiga,7,3135,INR,Round Trip,4.5,12.3,No,Yes,Railway Station,Airport,10.8,150,No,Yes,3.1,3.6,Scheduled Only,18 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,"Hindi, English, Regional Language",No,No,No,No,No
RB01070,Madhya Pradesh Tribal Museum,Bhopal,Madhya Pradesh,SUV,Economy,Chevrolet Tavera,7,7335,INR,Full Day Rental,8,133.9,No,No,Anywhere in City,Hotel,17,305,No,Yes,4.5,4.9,Available in 20 mins,18 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English",Yes,No,Yes,No,No
RB01071,Madhya Pradesh Tribal Museum,Bhopal,Madhya Pradesh,SUV,Economy,Mahindra Bolero,7,3095,INR,Round Trip,5.7,25.5,Yes,Yes,Railway Station,Tourist Place,17.9,240,No,Yes,3.2,4,Available Now,22 mins,Free cancellation up to 6 hours before pickup,"Umbrella, Bottled Water",English,No,Yes,Yes,No,No
RB01072,Madhya Pradesh Tribal Museum,Bhopal,Madhya Pradesh,SUV,Economy,Chevrolet Tavera,7,5350,INR,Full Day Rental,10,94.9,Yes,No,Hotel,Hotel,17.2,85,Yes,Yes,2.9,4.7,Available in 10 mins,12 mins,Non-refundable,"Reading Light, Bottled Water",Hindi,No,Yes,Yes,No,No
RB01073,Madhya Pradesh Tribal Museum,Bhopal,Madhya Pradesh,Auto,Luxury,TVS King Deluxe Auto,3,4895,INR,Full Day Rental,12,87.5,No,No,Anywhere in City,Tourist Place,17.7,245,Yes,Yes,4.9,4.8,Available in 10 mins,24 mins,Non-refundable,Sanitized Vehicle,"Hindi, English, Regional Language",Yes,No,Yes,No,No
RB01074,City Palace,Jaipur,Rajasthan,Jeep,Economy,Force Gurkha,4,2330,INR,One Way,2.1,26.5,No,Yes,Hotel,Tourist Place,23.2,290,Yes,Yes,4.7,3.8,Available in 20 mins,5 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,Hindi,Yes,Yes,No,No,No
RB01075,City Palace,Jaipur,Rajasthan,Cab,Economy,Maruti Suzuki Dzire,4,1110,INR,One Way,2.2,36.2,No,No,Airport,Hotel,16.7,290,Yes,Yes,2.8,3.7,Available in 10 mins,7 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,Regional Language,No,No,Yes,No,No
RB01076,City Palace,Jaipur,Rajasthan,Tempo Traveller,Luxury,Force Urbania Luxury Van,13,9485,INR,One Way,2.6,15.2,Yes,Yes,Railway Station,Airport,31.6,125,Yes,Yes,4.5,3.1,Scheduled Only,21 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, Hand Sanitizer",English,Yes,No,Yes,No,No
